,TrashFile,Image,Category
1049,garbage_classification/white-glass/white-glass445.jpg,"[[[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 ...

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]]",white-glass
1050,garbage_classification/white-glass/white-glass762.jpg,"[[[202 192 182]
  [202 192 182]
  [202 192 182]
  ...
  [216 206 196]
  [217 207 197]
  [217 207 197]]

 [[202 192 182]
  [202 192 182]
  [201 191 181]
  ...
  [216 206 196]
  [217 207 197]
  [217 207 197]]

 [[201 191 181]
  [201 191 181]
  [201 191 181]
  ...
  [216 206 196]
  [217 207 197]
  [217 207 197]]

 ...

 [[245 235 226]
  [245 235 226]
  [245 235 226]
  ...
  [150 145 142]
  [149 144 141]
  [147 142 139]]

 [[246 236 227]
  [246 236 227]
  [246 236 227]
  ...
  [150 145 142]
  [148 143 140]
  [147 142 139]]

 [[246 236 227]
  [246 236 227]
  [246 236 227]
  ...
  [150 145 142]
  [149 144 141]
  [147 142 139]]]",white-glass
1051,garbage_classification/white-glass/white-glass606.jpg,"[[[237 238 240]
  [237 238 240]
  [238 239 241]
  ...
  [240 240 242]
  [240 240 242]
  [240 240 242]]

 [[237 238 240]
  [238 239 241]
  [238 239 241]
  ...
  [240 240 242]
  [240 240 242]
  [240 240 242]]

 [[238 239 241]
  [238 239 241]
  [238 239 241]
  ...
  [241 241 243]
  [240 240 242]
  [240 240 242]]

 ...

 [[ 73  82  81]
  [ 73  82  81]
  [ 74  83  82]
  ...
  [ 93  95  92]
  [ 93  95  92]
  [ 92  94  91]]

 [[ 73  82  81]
  [ 73  82  81]
  [ 73  82  81]
  ...
  [ 93  95  92]
  [ 93  95  92]
  [ 92  94  91]]

 [[ 72  81  80]
  [ 73  82  81]
  [ 73  82  81]
  ...
  [ 93  95  92]
  [ 92  94  91]
  [ 92  94  91]]]",white-glass
1052,garbage_classification/white-glass/white-glass764.jpg,"[[[201 204 219]
  [202 205 220]
  [203 206 221]
  ...
  [143 145 158]
  [143 145 158]
  [143 145 158]]

 [[202 205 220]
  [202 205 220]
  [203 206 221]
  ...
  [143 145 158]
  [143 145 158]
  [143 145 158]]

 [[202 205 220]
  [202 205 220]
  [203 206 221]
  ...
  [143 145 158]
  [143 145 158]
  [143 145 158]]

 ...

 [[216 219 236]
  [215 218 235]
  [215 218 235]
  ...
  [182 181 195]
  [182 181 195]
  [182 181 195]]

 [[216 219 236]
  [216 219 236]
  [215 218 235]
  ...
  [182 181 195]
  [182 181 195]
  [182 181 195]]

 [[216 219 236]
  [216 219 236]
  [216 219 236]
  ...
  [182 181 195]
  [182 181 195]
  [182 181 195]]]",white-glass
1053,garbage_classification/white-glass/white-glass101.jpg,"[[[19 11  0]
  [22 15  9]
  [20 19 17]
  ...
  [25 33 46]
  [24 32 45]
  [24 32 45]]

 [[16  7  0]
  [18 11  5]
  [16 15 13]
  ...
  [25 33 46]
  [17 25 38]
  [17 25 38]]

 [[23 14  5]
  [17 12  8]
  [14 12 13]
  ...
  [24 32 45]
  [27 35 48]
  [27 35 48]]

 ...

 [[29 36 54]
  [29 36 54]
  [29 36 54]
  ...
  [25 33 46]
  [27 35 48]
  [27 35 48]]

 [[29 36 54]
  [29 36 54]
  [29 36 54]
  ...
  [25 33 46]
  [23 31 44]
  [23 31 44]]

 [[29 36 54]
  [29 36 54]
  [29 36 54]
  ...
  [25 33 46]
  [20 28 41]
  [20 28 41]]]",white-glass
1054,garbage_classification/white-glass/white-glass56.jpg,"[[[238 225 216]
  [238 225 216]
  [238 225 216]
  ...
  [170 160 158]
  [170 160 158]
  [170 160 158]]

 [[238 225 216]
  [238 225 216]
  [238 225 216]
  ...
  [170 160 158]
  [170 160 158]
  [170 160 158]]

 [[238 225 216]
  [238 225 216]
  [238 225 216]
  ...
  [171 161 159]
  [171 161 159]
  [171 161 159]]

 ...

 [[150 149 147]
  [150 149 147]
  [150 149 147]
  ...
  [197 180 172]
  [197 180 172]
  [197 180 172]]

 [[150 149 147]
  [150 149 147]
  [150 149 147]
  ...
  [197 180 172]
  [197 180 172]
  [197 180 172]]

 [[150 149 147]
  [150 149 147]
  [150 149 147]
  ...
  [197 180 172]
  [197 180 172]
  [197 180 172]]]",white-glass
1055,garbage_classification/white-glass/white-glass730.jpg,"[[[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 ...

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]]",white-glass
1056,garbage_classification/white-glass/white-glass122.jpg,"[[[177 160 140]
  [177 160 140]
  [177 160 140]
  ...
  [112 111 106]
  [112 111 106]
  [112 111 106]]

 [[177 160 140]
  [177 160 140]
  [178 161 141]
  ...
  [112 111 106]
  [112 111 106]
  [112 111 106]]

 [[178 161 141]
  [178 161 141]
  [178 161 141]
  ...
  [112 111 106]
  [112 111 106]
  [112 111 106]]

 ...

 [[228 211 195]
  [228 211 195]
  [228 211 195]
  ...
  [171 159 147]
  [171 159 147]
  [171 159 147]]

 [[228 211 195]
  [228 211 195]
  [228 211 195]
  ...
  [171 159 147]
  [171 159 147]
  [171 159 147]]

 [[227 210 194]
  [227 210 194]
  [227 210 194]
  ...
  [171 159 147]
  [171 159 147]
  [171 159 147]]]",white-glass
1057,garbage_classification/white-glass/white-glass750.jpg,"[[[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 ...

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]]",white-glass
1058,garbage_classification/white-glass/white-glass189.jpg,"[[[232 218 207]
  [232 218 207]
  [232 218 207]
  ...
  [141 123 109]
  [141 123 109]
  [141 123 109]]

 [[232 218 207]
  [232 218 207]
  [232 218 207]
  ...
  [141 123 109]
  [141 123 109]
  [141 123 109]]

 [[232 218 207]
  [232 218 207]
  [232 218 207]
  ...
  [141 123 109]
  [141 123 109]
  [141 123 109]]

 ...

 [[122 102  78]
  [127 107  83]
  [138 118  94]
  ...
  [134 133 115]
  [105 104  86]
  [123 122 104]]

 [[130 110  86]
  [127 107  83]
  [137 117  93]
  ...
  [154 153 135]
  [123 122 104]
  [128 127 109]]

 [[131 111  87]
  [124 104  80]
  [134 114  90]
  ...
  [167 166 148]
  [144 143 125]
  [145 144 126]]]",white-glass
1059,garbage_classification/white-glass/white-glass506.jpg,"[[[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 ...

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]]",white-glass
1060,garbage_classification/white-glass/white-glass141.jpg,"[[[159 130  98]
  [159 130  98]
  [159 130  98]
  ...
  [127 103  77]
  [127 103  77]
  [127 103  77]]

 [[159 130  98]
  [159 130  98]
  [159 130  98]
  ...
  [128 104  78]
  [127 103  77]
  [127 103  77]]

 [[160 131  99]
  [160 131  99]
  [160 131  99]
  ...
  [128 104  78]
  [128 104  78]
  [127 103  77]]

 ...

 [[235 217 197]
  [235 217 197]
  [235 217 197]
  ...
  [151 141 132]
  [151 141 132]
  [151 141 132]]

 [[235 217 197]
  [235 217 197]
  [235 217 197]
  ...
  [151 141 132]
  [151 141 132]
  [151 141 132]]

 [[235 217 197]
  [235 217 197]
  [235 217 197]
  ...
  [151 141 132]
  [151 141 132]
  [151 141 132]]]",white-glass
1061,garbage_classification/white-glass/white-glass685.jpg,"[[[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 ...

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]]",white-glass
1062,garbage_classification/white-glass/white-glass573.jpg,"[[[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 ...

 [[255 247 246]
  [255 248 244]
  [255 249 241]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 [[255 248 221]
  [255 244 217]
  [255 253 223]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 [[216 193 143]
  [210 188 138]
  [215 195 144]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]]",white-glass
1063,garbage_classification/white-glass/white-glass166.jpg,"[[[221 223 236]
  [221 223 236]
  [221 223 236]
  ...
  [157 159 172]
  [157 159 172]
  [157 159 172]]

 [[221 223 236]
  [221 223 236]
  [221 223 236]
  ...
  [157 159 172]
  [157 159 172]
  [157 159 172]]

 [[221 223 236]
  [221 223 236]
  [221 223 236]
  ...
  [157 159 172]
  [157 159 172]
  [157 159 172]]

 ...

 [[209 211 224]
  [210 212 225]
  [210 212 225]
  ...
  [105  98  90]
  [105  98  88]
  [103  99  88]]

 [[209 211 224]
  [210 212 225]
  [210 212 225]
  ...
  [105  98  90]
  [103  99  90]
  [103  99  88]]

 [[209 211 224]
  [210 212 225]
  [210 212 225]
  ...
  [105  98  90]
  [103  99  90]
  [103  99  88]]]",white-glass
1064,garbage_classification/white-glass/white-glass383.jpg,"[[[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 ...

 [[ 52  50  71]
  [ 52  50  71]
  [ 52  50  71]
  ...
  [ 52  50  71]
  [ 52  50  71]
  [ 50  51  72]]

 [[ 52  50  71]
  [ 52  50  71]
  [ 52  50  71]
  ...
  [ 52  50  71]
  [ 52  50  71]
  [ 50  51  72]]

 [[ 52  50  71]
  [ 52  50  71]
  [ 52  50  71]
  ...
  [ 52  50  71]
  [ 52  50  71]
  [ 50  51  72]]]",white-glass
1065,garbage_classification/white-glass/white-glass17.jpg,"[[[187 177 167]
  [187 177 167]
  [187 177 167]
  ...
  [159 149 137]
  [158 148 136]
  [157 147 135]]

 [[187 177 167]
  [187 177 167]
  [187 177 167]
  ...
  [159 149 137]
  [158 148 136]
  [158 148 136]]

 [[187 177 167]
  [187 177 167]
  [187 177 167]
  ...
  [159 149 137]
  [159 149 137]
  [158 148 136]]

 ...

 [[191 182 173]
  [190 181 172]
  [190 181 172]
  ...
  [166 158 147]
  [166 158 147]
  [166 158 147]]

 [[191 182 173]
  [191 182 173]
  [189 180 171]
  ...
  [166 158 147]
  [166 158 147]
  [166 158 147]]

 [[192 183 174]
  [191 182 173]
  [189 180 171]
  ...
  [166 158 147]
  [166 158 147]
  [166 158 147]]]",white-glass
1066,garbage_classification/white-glass/white-glass353.jpg,"[[[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 ...

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]]",white-glass
1067,garbage_classification/white-glass/white-glass191.jpg,"[[[237 213 185]
  [237 213 185]
  [237 213 185]
  ...
  [220 194 167]
  [220 194 167]
  [220 194 167]]

 [[237 213 185]
  [237 213 185]
  [237 213 185]
  ...
  [220 194 167]
  [220 194 167]
  [220 194 167]]

 [[237 213 185]
  [237 213 185]
  [237 213 185]
  ...
  [221 195 168]
  [220 194 167]
  [220 194 167]]

 ...

 [[217 197 172]
  [217 197 172]
  [217 197 172]
  ...
  [164 147 121]
  [162 145 119]
  [160 143 117]]

 [[217 197 172]
  [217 197 172]
  [217 197 172]
  ...
  [164 147 121]
  [162 145 119]
  [160 143 117]]

 [[217 197 172]
  [217 197 172]
  [217 197 172]
  ...
  [164 147 121]
  [161 144 118]
  [160 143 117]]]",white-glass
1068,garbage_classification/white-glass/white-glass363.jpg,"[[[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 ...

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]]",white-glass
1069,garbage_classification/white-glass/white-glass45.jpg,"[[[198 197 192]
  [198 197 192]
  [198 197 192]
  ...
  [195 197 186]
  [195 197 186]
  [195 197 186]]

 [[198 197 192]
  [198 197 192]
  [198 197 192]
  ...
  [195 197 186]
  [195 197 186]
  [195 197 186]]

 [[198 197 192]
  [198 197 192]
  [198 197 192]
  ...
  [195 197 186]
  [195 197 186]
  [195 197 186]]

 ...

 [[202 204 191]
  [202 204 191]
  [202 204 191]
  ...
  [207 209 204]
  [207 209 204]
  [207 209 204]]

 [[202 204 191]
  [202 204 191]
  [202 204 191]
  ...
  [207 209 204]
  [207 209 204]
  [207 209 204]]

 [[202 204 191]
  [202 204 191]
  [202 204 191]
  ...
  [207 209 204]
  [207 209 204]
  [207 209 204]]]",white-glass
1070,garbage_classification/white-glass/white-glass299.jpg,"[[[210 210 210]
  [224 224 224]
  [255 255 255]
  ...
  [255 255 255]
  [195 195 195]
  [203 203 203]]

 [[221 221 221]
  [213 213 213]
  [235 235 235]
  ...
  [251 251 251]
  [224 224 224]
  [208 208 208]]

 [[255 255 255]
  [234 234 234]
  [193 193 193]
  ...
  [202 202 202]
  [247 247 247]
  [254 254 254]]

 ...

 [[255 255 255]
  [252 252 252]
  [203 203 203]
  ...
  [190 190 190]
  [252 252 252]
  [252 252 252]]

 [[197 197 197]
  [225 225 225]
  [247 247 247]
  ...
  [247 247 247]
  [220 220 220]
  [213 213 213]]

 [[201 201 201]
  [209 209 209]
  [255 255 255]
  ...
  [255 255 255]
  [211 211 211]
  [201 201 201]]]",white-glass
1071,garbage_classification/white-glass/white-glass585.jpg,"[[[170 161 146]
  [173 164 149]
  [175 166 151]
  ...
  [153 151 130]
  [154 152 131]
  [154 152 131]]

 [[170 161 146]
  [173 164 149]
  [175 166 151]
  ...
  [153 151 130]
  [153 151 130]
  [153 151 130]]

 [[171 162 147]
  [173 164 149]
  [174 165 150]
  ...
  [153 151 130]
  [152 150 129]
  [152 150 129]]

 ...

 [[154 146 133]
  [151 143 130]
  [150 142 129]
  ...
  [109  99  87]
  [108  98  86]
  [108  98  86]]

 [[155 147 134]
  [151 143 130]
  [150 142 129]
  ...
  [108  98  86]
  [108  98  86]
  [108  98  86]]

 [[155 147 134]
  [151 143 130]
  [150 142 129]
  ...
  [108  98  86]
  [108  98  86]
  [108  98  86]]]",white-glass
1072,garbage_classification/white-glass/white-glass687.jpg,"[[[253 254 255]
  [253 254 255]
  [253 254 255]
  ...
  [253 254 255]
  [253 254 255]
  [253 254 255]]

 [[253 254 255]
  [253 254 255]
  [253 254 255]
  ...
  [253 254 255]
  [253 254 255]
  [253 254 255]]

 [[253 254 255]
  [253 254 255]
  [253 254 255]
  ...
  [253 254 255]
  [253 254 255]
  [253 254 255]]

 ...

 [[253 254 255]
  [253 254 255]
  [253 254 255]
  ...
  [253 254 255]
  [253 254 255]
  [253 254 255]]

 [[253 254 255]
  [253 254 255]
  [253 254 255]
  ...
  [253 254 255]
  [253 254 255]
  [253 254 255]]

 [[253 254 255]
  [253 254 255]
  [253 254 255]
  ...
  [253 254 255]
  [253 254 255]
  [253 254 255]]]",white-glass
1073,garbage_classification/white-glass/white-glass395.jpg,"[[[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 ...

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]]",white-glass
1074,garbage_classification/white-glass/white-glass719.jpg,"[[[235 235 235]
  [235 235 235]
  [235 235 235]
  ...
  [242 242 242]
  [242 242 242]
  [242 242 242]]

 [[235 235 235]
  [235 235 235]
  [236 236 236]
  ...
  [242 242 242]
  [242 242 242]
  [242 242 242]]

 [[235 235 235]
  [236 236 236]
  [236 236 236]
  ...
  [242 242 242]
  [242 242 242]
  [242 242 242]]

 ...

 [[239 239 239]
  [239 239 239]
  [240 240 240]
  ...
  [240 240 240]
  [239 239 239]
  [240 240 240]]

 [[240 240 240]
  [240 240 240]
  [240 240 240]
  ...
  [240 240 240]
  [240 240 240]
  [241 241 241]]

 [[241 241 241]
  [241 241 241]
  [241 241 241]
  ...
  [241 241 241]
  [241 241 241]
  [241 241 241]]]",white-glass
1075,garbage_classification/white-glass/white-glass595.jpg,"[[[206 199 191]
  [206 199 191]
  [206 199 191]
  ...
  [225 218 208]
  [223 220 211]
  [223 220 211]]

 [[206 199 191]
  [206 199 191]
  [206 199 191]
  ...
  [225 218 208]
  [223 220 211]
  [223 220 211]]

 [[206 199 191]
  [206 199 191]
  [206 199 191]
  ...
  [225 218 208]
  [223 220 211]
  [223 220 211]]

 ...

 [[109 129 118]
  [107 129 117]
  [107 129 117]
  ...
  [132 158 147]
  [131 157 144]
  [131 157 144]]

 [[113 133 122]
  [112 134 122]
  [112 134 122]
  ...
  [132 158 147]
  [131 157 144]
  [131 157 144]]

 [[118 138 127]
  [117 139 127]
  [116 138 126]
  ...
  [132 158 147]
  [131 157 144]
  [131 157 144]]]",white-glass
1076,garbage_classification/white-glass/white-glass382.jpg,"[[[246 246 246]
  [252 252 252]
  [255 255 255]
  ...
  [252 252 252]
  [247 247 247]
  [254 254 254]]

 [[252 252 252]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [254 254 254]
  [252 252 252]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 ...

 [[241 241 241]
  [236 236 236]
  [233 233 233]
  ...
  [237 237 237]
  [240 240 240]
  [237 237 237]]

 [[246 246 246]
  [239 239 239]
  [234 234 234]
  ...
  [240 240 240]
  [244 244 244]
  [239 239 239]]

 [[241 241 241]
  [237 237 237]
  [234 234 234]
  ...
  [238 238 238]
  [240 240 240]
  [238 238 238]]]",white-glass
1077,garbage_classification/white-glass/white-glass358.jpg,"[[[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 ...

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]]",white-glass
1078,garbage_classification/white-glass/white-glass629.jpg,"[[[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 ...

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]]",white-glass
1079,garbage_classification/white-glass/white-glass40.jpg,"[[[177 137 127]
  [177 137 127]
  [177 137 127]
  ...
  [ 98  71  62]
  [ 97  70  61]
  [ 96  69  60]]

 [[177 137 127]
  [177 137 127]
  [177 137 127]
  ...
  [ 98  71  62]
  [ 97  70  61]
  [ 96  69  60]]

 [[177 137 127]
  [177 137 127]
  [177 137 127]
  ...
  [ 98  71  62]
  [ 97  70  61]
  [ 96  69  60]]

 ...

 [[189 152 134]
  [189 152 134]
  [190 153 135]
  ...
  [162 129 122]
  [162 129 122]
  [162 129 122]]

 [[191 154 136]
  [191 154 136]
  [190 153 135]
  ...
  [162 129 122]
  [162 129 122]
  [162 129 122]]

 [[192 155 137]
  [191 154 136]
  [191 154 136]
  ...
  [162 129 122]
  [162 129 122]
  [162 129 122]]]",white-glass
1080,garbage_classification/white-glass/white-glass279.jpg,"[[[203 203 203]
  [204 204 204]
  [204 204 204]
  ...
  [232 235 240]
  [232 235 240]
  [232 235 240]]

 [[203 203 203]
  [204 204 204]
  [204 204 204]
  ...
  [232 235 240]
  [232 235 240]
  [232 235 240]]

 [[203 203 203]
  [204 204 204]
  [204 204 204]
  ...
  [232 235 240]
  [232 235 240]
  [232 235 240]]

 ...

 [[163 159 150]
  [162 158 149]
  [160 156 147]
  ...
  [222 225 230]
  [222 225 230]
  [222 225 230]]

 [[165 161 152]
  [164 160 151]
  [162 158 149]
  ...
  [222 225 230]
  [222 225 230]
  [222 225 230]]

 [[167 163 154]
  [166 162 153]
  [164 160 151]
  ...
  [222 225 230]
  [222 225 230]
  [222 225 230]]]",white-glass
1081,garbage_classification/white-glass/white-glass75.jpg,"[[[184 172 160]
  [183 171 159]
  [182 170 158]
  ...
  [162 153 136]
  [158 149 132]
  [155 146 129]]

 [[184 172 160]
  [183 171 159]
  [182 170 158]
  ...
  [160 151 134]
  [158 149 132]
  [156 147 130]]

 [[184 172 160]
  [184 172 160]
  [183 171 159]
  ...
  [159 150 133]
  [158 149 132]
  [156 147 130]]

 ...

 [[159 152 136]
  [159 152 136]
  [158 151 135]
  ...
  [108  99  84]
  [109 100  85]
  [111 102  87]]

 [[159 152 136]
  [158 151 135]
  [158 151 135]
  ...
  [109 100  85]
  [111 102  87]
  [113 104  89]]

 [[159 152 136]
  [158 151 135]
  [158 151 135]
  ...
  [115 106  91]
  [118 109  94]
  [122 113  98]]]",white-glass
1082,garbage_classification/white-glass/white-glass593.jpg,"[[[255 255 253]
  [255 255 253]
  [255 255 253]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 [[255 255 253]
  [255 255 253]
  [255 255 253]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 [[255 255 253]
  [255 255 253]
  [255 255 253]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 ...

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]]",white-glass
1083,garbage_classification/white-glass/white-glass543.jpg,"[[[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 ...

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]]",white-glass
